"HGMA.ID","User","dataset.ID","Parent.Code","Book.Code","Dilution","Injection.Volume.uL","Sample.Location","File.Location","Notes"
"HGMA_1470","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1022","MC01-56-07","neat","3","Fr1-Bx12-A4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1470.mzML",NA
"HGMA_1471","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1023","MC01-56-08","neat","3","Fr1-Bx12-A5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1471.mzML",NA
"HGMA_1472","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1024","MC01-56-09","neat","3","Fr1-Bx12-A6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1472.mzML",NA
"HGMA_1473","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1025","MC01-56-10","neat","3","Fr1-Bx12-A7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1473.mzML",NA
"HGMA_1474","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1026","MC01-56-11","neat","3","Fr1-Bx12-A8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1474.mzML",NA
"HGMA_1475","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1027","MC01-56-12","neat","3","Fr1-Bx12-A9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1475.mzML",NA
"HGMA_1476","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1028","MC01-56-13","neat","3","Fr1-Bx12-B1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1476.mzML",NA
"HGMA_1477","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1029","MC01-56-14","neat","3","Fr1-Bx12-B2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1477.mzML",NA
"HGMA_1478","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1030","MC01-56-15","neat","3","Fr1-Bx12-B3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1478.mzML",NA
"HGMA_1479","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1031","MC01-56-16","neat","3","Fr1-Bx12-B4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1479.mzML",NA
"HGMA_1480","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1032","MC01-56-17","neat","3","Fr1-Bx12-B5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1480.mzML",NA
"HGMA_1481","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1033","MC01-56-18","neat","3","Fr1-Bx12-B6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1481.mzML",NA
"HGMA_1482","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1034","MC01-56-19/20","neat","3","Fr1-Bx12-B7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1482.mzML",NA
"HGMA_1483","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1035","MC01-56-21","neat","3","Fr1-Bx12-B8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1483.mzML",NA
"HGMA_1484","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1036","MC01-56-22","neat","3","Fr1-Bx12-B9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1484.mzML",NA
"HGMA_1485","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1037","MC01-56-23","neat","3","Fr1-Bx12-C1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1485.mzML",NA
"HGMA_1486","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1038","MC01-56-24","neat","3","Fr1-Bx12-C2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1486.mzML",NA
"HGMA_1487","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1039","MC01-56-25/26","neat","3","Fr1-Bx12-C3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1487.mzML",NA
"HGMA_1488","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1040","MC01-56-27","neat","3","Fr1-Bx12-C4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1488.mzML",NA
"HGMA_1489","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1041","MC01-56-28","neat","3","Fr1-Bx12-C5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1489.mzML",NA
"HGMA_1490","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1042","MC01-56-29","neat","3","Fr1-Bx12-C6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1490.mzML",NA
"HGMA_1491","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1043","MC01-56-30","neat","3","Fr1-Bx12-C7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1491.mzML",NA
"HGMA_1492","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1044","MC01-56-31","neat","3","Fr1-Bx12-C8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1492.mzML",NA
"HGMA_1493","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1045","MC01-56-32","neat","3","Fr1-Bx12-C9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1493.mzML",NA
"HGMA_1494","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1046","MC01-56-33","neat","3","Fr1-Bx12-D1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1494.mzML",NA
"HGMA_1495","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1047","MC01-56-34","neat","3","Fr1-Bx12-D2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1495.mzML",NA
"HGMA_1496","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1048","MC01-56-35","neat","3","Fr1-Bx12-D3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1496.mzML",NA
"HGMA_1497","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1049","MC01-56-36","neat","3","Fr1-Bx12-D4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1497.mzML",NA
"HGMA_1498","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1050","MC01-56-37","neat","3","Fr1-Bx12-D5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1498.mzML",NA
"HGMA_1499","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1051","MC01-56-38","neat","3","Fr1-Bx12-D6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1499.mzML",NA
"HGMA_1500","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1052","MC01-56-39","neat","3","Fr1-Bx12-D7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1500.mzML",NA
"HGMA_1501","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1053","MC01-56-40/43","neat","3","Fr1-Bx12-D8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1501.mzML",NA
"HGMA_1502","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1054","MC01-56-44","neat","3","Fr1-Bx12-D9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1502.mzML",NA
"HGMA_1503","MC","HGMD_0067; HGMD_0075; HGMD_0082","HGMF_1055","MC01-56-45","neat","3","Fr1-Bx12-E1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1503.mzML",NA
"HGMA_1504","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1149","MC01-63-03","neat","3","Fr1-Bx12-E2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1504.mzML",NA
"HGMA_1505","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1150","MC01-63-04","neat","3","Fr1-Bx12-E3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1505.mzML",NA
"HGMA_1506","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1151","MC01-63-05","neat","3","Fr1-Bx12-E4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1506.mzML",NA
"HGMA_1507","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1152","MC01-63-06","neat","3","Fr1-Bx12-E5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1507.mzML",NA
"HGMA_1508","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1153","MC01-63-07","neat","3","Fr1-Bx12-E6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1508.mzML",NA
"HGMA_1509","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1154","MC01-63-08","neat","3","Fr1-Bx12-E7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1509.mzML",NA
"HGMA_1510","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1155","MC01-63-09","neat","3","Fr1-Bx12-E8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1510.mzML",NA
"HGMA_1511","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1156","MC01-63-10","neat","3","Fr1-Bx12-E9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1511.mzML",NA
"HGMA_1512","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1157","MC01-63-11","neat","3","Fr1-Bx12-F1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1512.mzML",NA
"HGMA_1513","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1158","MC01-63-12","neat","3","Fr1-Bx12-F2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1513.mzML",NA
"HGMA_1514","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1159","MC01-63-13","neat","3","Fr1-Bx12-F3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1514.mzML",NA
"HGMA_1515","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1160","MC01-63-14","neat","3","Fr1-Bx12-F4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1515.mzML",NA
"HGMA_1516","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1161","MC01-63-15","neat","3","Fr1-Bx12-F5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1516.mzML",NA
"HGMA_1517","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1162","MC01-63-16","neat","3","Fr1-Bx12-F6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1517.mzML",NA
"HGMA_1518","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1163","MC01-63-17","neat","3","Fr1-Bx12-F7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1518.mzML",NA
"HGMA_1519","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1164","MC01-63-18","neat","3","Fr1-Bx12-F8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1519.mzML",NA
"HGMA_1520","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1165","MC01-63-19","neat","3","Fr1-Bx12-F9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1520.mzML",NA
"HGMA_1521","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1166","MC01-63-20","neat","3","Fr1-Bx12-G1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1521.mzML",NA
"HGMA_1522","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1167","MC01-63-21","neat","3","Fr1-Bx12-G2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1522.mzML",NA
"HGMA_1523","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1168","MC01-63-22","neat","3","Fr1-Bx12-G3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1523.mzML",NA
"HGMA_1524","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1169","MC01-63-23","neat","3","Fr1-Bx12-G4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1524.mzML",NA
"HGMA_1525","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1170","MC01-63-24","neat","3","Fr1-Bx12-G5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1525.mzML",NA
"HGMA_1526","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1171","MC01-63-25","neat","3","Fr1-Bx12-G6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1526.mzML",NA
"HGMA_1527","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1172","MC01-63-26","neat","3","Fr1-Bx12-G7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1527.mzML",NA
"HGMA_1528","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1173","MC01-63-27","neat","3","Fr1-Bx12-G8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1528.mzML",NA
"HGMA_1529","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1174","MC01-63-28","neat","3","Fr1-Bx12-G9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1529.mzML",NA
"HGMA_1530","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1175","MC01-63-29","neat","3","Fr1-Bx12-H1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1530.mzML",NA
"HGMA_1531","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1176","MC01-63-30","neat","3","Fr1-Bx12-H2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1531.mzML",NA
"HGMA_1532","MC","HGMD_0068; HGMD_0075; HGMD_0082","HGMF_1177","MC01-63-31","neat","3","Fr1-Bx12-H3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0075_MC01-55+56+57+61+62+63_combined/mzml/HGMA_1532.mzML",NA
"HGMA_1533","MC","HGMD_0069","HGMF_0951","MC01-49-102","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1533.mzML",NA
"HGMA_1534","MC","HGMD_0069","HGMF_0952","MC01-49-104","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1534.mzML",NA
"HGMA_1535","MC","HGMD_0069","HGMF_0953","MC01-49-106","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1535.mzML",NA
"HGMA_1536","MC","HGMD_0069","HGMF_0954","MC01-49-108","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1536.mzML",NA
"HGMA_1537","MC","HGMD_0069","HGMF_0955","MC01-49-110","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1537.mzML",NA
"HGMA_1538","MC","HGMD_0069","HGMF_0956","MC01-49-112","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1538.mzML",NA
"HGMA_1539","MC","HGMD_0069","HGMF_0957","MC01-49-114","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1539.mzML",NA
"HGMA_1540","MC","HGMD_0069","HGMF_0958","MC01-49-116","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1540.mzML",NA
"HGMA_1541","MC","HGMD_0069","HGMF_0959","MC01-49-118","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1541.mzML",NA
"HGMA_1542","MC","HGMD_0069","HGMF_0960","MC01-49-120","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1542.mzML",NA
"HGMA_1543","MC","HGMD_0069","HGMF_0961","MC01-49-122","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1543.mzML",NA
"HGMA_1544","MC","HGMD_0069","HGMF_0962","MC01-49-124","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1544.mzML",NA
"HGMA_1545","MC","HGMD_0069","HGMF_0963","MC01-49-202","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1545.mzML",NA
"HGMA_1546","MC","HGMD_0069","HGMF_0964","MC01-49-204","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1546.mzML",NA
"HGMA_1547","MC","HGMD_0069","HGMF_0965","MC01-49-206","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1547.mzML",NA
"HGMA_1548","MC","HGMD_0069","HGMF_0966","MC01-49-208","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1548.mzML",NA
"HGMA_1549","MC","HGMD_0069","HGMF_0967","MC01-49-210","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1549.mzML",NA
"HGMA_1550","MC","HGMD_0069","HGMF_0968","MC01-49-212","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1550.mzML",NA
"HGMA_1551","MC","HGMD_0069","HGMF_0969","MC01-49-214","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1551.mzML",NA
"HGMA_1552","MC","HGMD_0069","HGMF_0970","MC01-49-216","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1552.mzML",NA
"HGMA_1553","MC","HGMD_0069","HGMF_0971","MC01-49-218","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1553.mzML",NA
"HGMA_1554","MC","HGMD_0069","HGMF_0972","MC01-49-220","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1554.mzML",NA
"HGMA_1555","MC","HGMD_0069","HGMF_0973","MC01-49-222","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1555.mzML",NA
"HGMA_1556","MC","HGMD_0069","HGMF_0974","MC01-49-224","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1556.mzML",NA
"HGMA_1557","MC","HGMD_0069","HGMF_0975","MC01-49-302","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1557.mzML",NA
"HGMA_1558","MC","HGMD_0069","HGMF_0976","MC01-49-304","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1558.mzML",NA
"HGMA_1559","MC","HGMD_0069","HGMF_0977","MC01-49-306","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1559.mzML",NA
"HGMA_1560","MC","HGMD_0069","HGMF_0978","MC01-49-308","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1560.mzML",NA
"HGMA_1561","MC","HGMD_0069","HGMF_0979","MC01-49-310","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1561.mzML",NA
"HGMA_1562","MC","HGMD_0069","HGMF_0980","MC01-49-312","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1562.mzML",NA
"HGMA_1563","MC","HGMD_0069","HGMF_0981","MC01-49-314","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1563.mzML",NA
"HGMA_1564","MC","HGMD_0069","HGMF_0982","MC01-49-316","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1564.mzML",NA
"HGMA_1565","MC","HGMD_0069","HGMF_0983","MC01-49-318","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1565.mzML",NA
"HGMA_1566","MC","HGMD_0069","HGMF_0984","MC01-49-320","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1566.mzML",NA
"HGMA_1567","MC","HGMD_0069","HGMF_0985","MC01-49-322","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1567.mzML",NA
"HGMA_1568","MC","HGMD_0069","HGMF_0986","MC01-49-324","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1568.mzML",NA
"HGMA_1569","MC","HGMD_0069","HGMF_0987","MC01-49-CR","neat","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0069_MC1-49/mzml/HGMA_1569.mzML",NA
"HGMA_1570","MC","HGMD_0070","HGMF_0575","MC01-37-02","neat","3","Fr1-Bx7-C6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0070_MC1-37/mzml/HGMA_1570.mzML",NA
"HGMA_1571","MC","HGMD_0070","HGMF_0576","MC01-37-03","neat","3","Fr1-Bx7-C7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0070_MC1-37/mzml/HGMA_1571.mzML",NA
"HGMA_1572","MC","HGMD_0070","HGMF_0577","MC01-37-04","neat","3","Fr1-Bx7-C8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0070_MC1-37/mzml/HGMA_1572.mzML",NA
"HGMA_1573","MC","HGMD_0070","HGMF_0578","MC01-37-05","neat","3","Fr1-Bx7-C9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0070_MC1-37/mzml/HGMA_1573.mzML",NA
"HGMA_1574","MC","HGMD_0070","HGMF_0579","MC01-37-06","neat","3","Fr1-Bx7-D1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0070_MC1-37/mzml/HGMA_1574.mzML",NA
"HGMA_1575","MC","HGMD_0070","HGMF_0580","MC01-37-07","neat","3","Fr1-Bx7-D2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0070_MC1-37/mzml/HGMA_1575.mzML",NA
"HGMA_1576","MC","HGMD_0070","HGMF_0581","MC01-37-08","neat","3","Fr1-Bx7-D3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0070_MC1-37/mzml/HGMA_1576.mzML",NA
"HGMA_1577","MC","HGMD_0070","HGMF_0582","MC01-37-09","neat","3","Fr1-Bx7-D4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0070_MC1-37/mzml/HGMA_1577.mzML",NA
"HGMA_1578","MC","HGMD_0070","HGMF_0583","MC01-37-10","neat","3","Fr1-Bx7-D5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0070_MC1-37/mzml/HGMA_1578.mzML",NA
"HGMA_1579","MC","HGMD_0070","HGMF_0584","MC01-37-11","neat","3","Fr1-Bx7-D6",NA,NA
"HGMA_1580","MC","HGMD_0070","HGMF_0585","MC01-37-12","neat","3","Fr1-Bx7-D7",NA,NA
"HGMA_1581","MC","HGMD_0070","HGMF_0586","MC01-37-13","neat","3","Fr1-Bx7-D8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0070_MC1-37/mzml/HGMA_1581.mzML",NA
"HGMA_1582","MC","HGMD_0070","HGMF_0587","MC01-37-14","neat","3","Fr1-Bx7-D9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0070_MC1-37/mzml/HGMA_1582.mzML",NA
